time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-08-07T13:01:02.082Z,52.1,-175.46,4.8,2.9,ml,,,,0.71,ak,ak008a41z7ds,2019-02-13T09:42:23.035Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,,reviewed,ak,ak
2008-08-07T12:51:48.140Z,52.091,-175.444,4.9,4.4,mb,28,139.2,,,us,usp000ge2s,2019-02-13T09:42:22.579Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,4,reviewed,aeic,us
2008-08-07T12:49:33.120Z,52.281,-175.811,14.9,5,mwc,125,124.3,,1.13,us,usp000ge2r,2019-02-13T09:42:22.193Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,7,,,reviewed,us,gcmt
2008-08-07T12:44:00.300Z,52.0995,-175.4605,4.7,3.1,ml,,,,0.67,ak,ak008a41mzfi,2019-02-13T09:42:21.306Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2008-08-07T12:42:13.361Z,52.1001,-175.4599,4.8,3.2,ml,,,,0.68,ak,ak008a41ml08,2019-02-13T09:42:21.751Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-07T12:40:33.344Z,52.1385,-175.4413,4.9,2.7,ml,,,,0.58,ak,ak008a41m746,2019-02-13T09:42:20.971Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,,reviewed,ak,ak
2008-08-07T12:34:53.703Z,52.1,-175.4601,4.8,2.7,ml,,,,0.63,ak,ak008a41kye2,2019-02-13T09:42:20.535Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1,,,reviewed,ak,ak
2008-08-07T12:32:05.875Z,52.1001,-175.46,4.9,2.6,ml,,,,0.72,ak,ak008a41kf9n,2019-02-13T09:42:20.094Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2008-08-07T12:28:59.080Z,52.1036,-175.4777,6.6,2.5,ml,,,,0.6,ak,ak008a41joic,2019-02-13T09:43:58.354Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,2,,,reviewed,ak,ak
2008-08-07T12:23:38.470Z,52.209,-175.481,6.7,3.4,ml,10,162.4,,,us,usp000ge2k,2019-02-13T09:42:19.191Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T12:18:25.036Z,52.1188,-175.4468,4.8,2.6,ml,,,,0.83,ak,ak008a41hgpz,2019-02-13T09:42:18.733Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2008-08-07T12:15:27.192Z,52.129,-175.4814,5.4,2.6,ml,,,,0.64,ak,ak008a41gtqn,2019-02-13T09:42:19.662Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-07T12:09:28.182Z,52.0772,-175.4654,4.8,2.8,ml,,,,0.49,ak,ak008a41fjiq,2019-02-13T09:43:57.102Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2008-08-07T12:02:07.340Z,52.1,-175.46,9.4,3.3,ml,12,173.6,,,us,usp000ge2j,2019-02-13T09:42:17.465Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T12:01:00.563Z,52.2316,-175.4671,13.2,2.6,ml,,,,0.57,ak,ak008a41drns,2019-02-13T09:42:17.853Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,7.7,,,reviewed,ak,ak
2008-08-07T11:54:21.120Z,52.1,-175.46,7.8,2.9,ml,4,172.6,,,us,usp000ge2h,2019-02-13T09:42:16.293Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T11:52:16.620Z,52.098,-175.463,5.1,3.2,ml,10,139.2,,,us,usp000ge2g,2019-02-13T09:42:17.079Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T11:51:06.940Z,52.1,-175.46,4.9,3.3,ml,16,183.4,,,us,usp000ge2f,2019-02-13T09:42:16.687Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T11:50:15.995Z,52.1735,-175.4769,13.2,2.6,ml,,,,0.47,ak,ak008a412vbz,2019-02-13T09:43:56.362Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,3.4,,,reviewed,ak,ak
2008-08-07T11:44:49.356Z,52.101,-175.4642,4.9,2.6,ml,,,,0.81,ak,ak008a411nlz,2019-02-13T09:42:15.904Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2008-08-07T11:39:45.868Z,52.0955,-175.4632,4.9,2.6,ml,,,,0.68,ak,ak008a410kre,2019-02-13T09:43:55.496Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2008-08-07T11:32:04.695Z,52.0862,-175.4265,4.9,2.9,ml,,,,0.61,ak,ak008a40yzkl,2019-02-13T09:42:15.523Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2008-08-07T11:27:29.384Z,52.1315,-175.4021,2.9,3,ml,,,,0.89,ak,ak008a40xywa,2019-02-13T09:42:45.213Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,2.9,,,reviewed,ak,ak
2008-08-07T11:26:31.152Z,52.1,-175.46,4.6,2.6,ml,,,,0.81,ak,ak008a40xrbf,2019-02-13T09:42:15.136Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-07T11:23:18.656Z,51.9907,-175.4372,15,2.5,ml,,,,0.86,ak,ak008a40x37d,2019-02-13T09:42:14.364Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2008-08-07T11:17:01.340Z,52.319,-175.742,11.7,4.5,mb,112,130.6,,1.48,us,usp000ge2b,2019-02-13T09:42:13.505Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,9.7,,63,reviewed,us,us
2008-08-07T11:15:59.362Z,52.0992,-175.4626,4.8,2.8,ml,,,,0.74,ak,ak008a40vgm8,2019-02-13T09:43:52.991Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2008-08-07T11:11:12.542Z,52.1373,-175.4639,13.2,2.5,ml,,,,0.67,ak,ak008a40ui52,2019-02-13T09:43:53.757Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,45,,,reviewed,ak,ak
2008-08-07T11:09:42.166Z,52.0989,-175.4672,4.7,3,ml,,,,0.65,ak,ak008a40u4zs,2019-02-13T09:42:12.662Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-07T11:07:12.968Z,52.1006,-175.4607,5,3.1,ml,,,,0.56,ak,ak008a40tnb4,2019-02-13T09:42:12.163Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2008-08-07T11:02:44.101Z,52.1008,-175.46,4.8,3.1,ml,,,,0.78,ak,ak008a40sn4q,2019-02-13T09:43:52.527Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2008-08-07T10:54:35.406Z,52.1045,-175.4535,4.6,2.5,ml,,,,0.8,ak,ak008a40ic38,2019-02-13T09:42:11.753Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-07T10:45:44.768Z,52.1087,-175.5088,6.6,2.5,ml,,,,0.55,ak,ak008a40gfd8,2019-02-13T09:43:51.770Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,8.2,,,reviewed,ak,ak
2008-08-07T10:41:10.097Z,52.1016,-175.4617,4.8,2.6,ml,,,,0.57,ak,ak008a40fhtt,2019-02-13T09:42:11.006Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2008-08-07T10:39:21.148Z,52.1,-175.4601,4.9,2.7,ml,,,,0.87,ak,ak008a40f38y,2019-02-13T09:43:50.941Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-07T10:13:30.908Z,52.1374,-175.4573,13.9,3.2,ml,,,,0.39,ak,ak008a409jdu,2019-02-13T09:43:48.674Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2008-08-07T10:12:02.960Z,52.268,-175.734,10,5,mwc,134,110.3,,1.28,us,usp000ge26,2019-02-13T09:42:07.924Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2008-08-07T10:03:28.289Z,52.1127,-175.4647,6.8,2.8,ml,,,,0.44,ak,ak008a407e0s,2019-02-13T09:42:07.059Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-07T09:59:08.179Z,52.1116,-175.4436,5,3,ml,,,,0.61,ak,ak008a3zxwyp,2019-02-13T09:42:06.478Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2008-08-07T09:49:33.525Z,52.0964,-175.4646,6.6,2.5,ml,,,,0.59,ak,ak008a3zvtrc,2019-02-13T09:43:45.608Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2008-08-07T09:45:28.750Z,52.1,-175.46,14.3,4.1,mb,17,141.1,,,us,usp000ge24,2019-03-20T19:48:09.395Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,3,reviewed,aeic,us
2008-08-07T09:45:14.147Z,51.9795,-175.4593,5.1,4.1,ml,,,,0.85,ak,ak008a3zuxee,2019-02-13T09:42:05.712Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2008-08-07T09:41:53.310Z,52.104,-175.46,6.2,2.6,ml,4,172,,,us,usp000ge23,2019-02-13T09:42:05.267Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T09:27:47.920Z,52.1,-175.46,3.3,2.7,ml,5,172.5,,,us,usp000ge22,2019-02-13T09:42:04.008Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T09:22:07.970Z,52.1,-175.4602,4.8,2.6,ml,,,,0.62,ak,ak008a3zpzgd,2019-02-13T09:42:03.554Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2008-08-07T09:18:28.171Z,52.1842,-175.4854,13.2,2.6,ml,,,,0.68,ak,ak008a3zp65d,2019-02-13T09:43:43.120Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,68.8,,,reviewed,ak,ak
2008-08-07T09:16:51.760Z,52.1,-175.46,6.5,3.3,ml,11,139.2,,,us,usp000ge21,2019-02-13T09:42:03.074Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T09:08:38.600Z,52.324,-175.578,10,4.5,mb,111,124.7,,1.16,us,usp000ge20,2019-02-13T09:43:42.709Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,61,reviewed,us,us
2008-08-07T09:08:25.940Z,52.1,-175.46,4.8,3.9,ml,12,139.2,,,us,usp000ge1z,2019-02-13T09:42:02.589Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T09:05:06.939Z,52.0708,-175.4079,4.8,2.6,ml,,,,0.63,ak,ak008a3zmc79,2019-02-13T09:42:02.133Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2008-08-07T09:02:57.935Z,52.0957,-175.4735,3.1,2.8,ml,,,,0.73,ak,ak008a3zlszl,2019-02-13T09:42:01.746Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2008-08-07T08:55:56.760Z,52.1,-175.46,4.8,3.4,ml,11,139.2,,,us,usp000ge1w,2019-02-13T09:42:00.979Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T08:55:21.772Z,52.0992,-175.4626,4.8,2.6,ml,,,,0.74,ak,ak008a3zbnjl,2019-02-13T09:42:00.592Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2008-08-07T08:54:04.244Z,52.079,-175.4595,5.2,2.5,ml,,,,0.8,ak,ak008a3zbeh4,2019-02-13T09:43:41.946Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2008-08-07T08:51:28.120Z,52.1,-175.46,4.8,4.2,mb,12,168.6,,,us,usp000ge1v,2019-02-13T09:42:00.187Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,1,reviewed,aeic,us
2008-08-07T08:39:14.800Z,52.1,-175.46,4.8,2.7,ml,4,172.5,,,us,usp000ge1u,2019-02-13T09:41:59.800Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T08:32:19.491Z,52.1351,-175.4806,13.1,2.5,ml,,,,0.69,ak,ak008a3z6pwd,2019-02-13T09:43:40.283Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2008-08-07T08:25:08.986Z,52.1165,-175.4937,13.2,2.7,ml,,,,0.42,ak,ak008a3z572q,2019-02-13T09:43:39.186Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,30.2,,,reviewed,ak,ak
2008-08-07T08:24:03.979Z,52.1,-175.46,4.8,3.1,ml,,,,0.8,ak,ak008a3z4yz1,2019-02-13T09:43:39.508Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-07T08:22:34.917Z,52.0991,-175.4612,4.8,2.9,ml,,,,0.68,ak,ak008a3z4lxf,2019-02-13T09:41:58.198Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,2,,,reviewed,ak,ak
2008-08-07T08:20:03.707Z,52.1142,-175.4792,9.4,2.8,ml,,,,0.61,ak,ak008a3z4436,2019-02-13T09:43:37.905Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,3.7,,,reviewed,ak,ak
2008-08-07T08:19:23.672Z,52.1015,-175.4586,6.5,2.6,ml,,,,0.63,ak,ak008a3z3xwv,2019-02-13T09:43:37.459Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1,,,reviewed,ak,ak
2008-08-07T08:03:30.035Z,52.1005,-175.4624,5.5,2.9,ml,,,,0.69,ak,ak008a3z0iy3,2019-02-13T09:41:56.987Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1,,,reviewed,ak,ak
2008-08-07T07:45:14.995Z,52.1,-175.4601,4.8,2.8,ml,,,,0.8,ak,ak008a3yo297,2019-02-13T09:41:56.147Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2008-08-07T07:40:08.890Z,52.1,-175.46,4.8,4.4,mb,36,167.7,,,us,usp000ge1m,2019-02-13T09:41:55.716Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,8,reviewed,aeic,us
2008-08-07T07:38:48.540Z,52.1,-175.46,6.4,3.2,ml,4,172.5,,,us,usp000ge1k,2019-02-13T09:41:55.306Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T07:31:22.440Z,52.1,-175.46,6.1,3.6,ml,7,168.6,,,us,usp000ge1j,2019-02-13T09:41:54.875Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T07:26:11.196Z,52.1794,-175.467,13.2,2.6,ml,,,,0.61,ak,ak008a3yjzcv,2019-02-13T09:43:33.923Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,70.8,,,reviewed,ak,ak
2008-08-07T07:24:14.270Z,52.1,-175.46,4.8,3,ml,6,187.4,,,us,usp000ge1g,2019-02-13T09:41:53.930Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T07:20:17.192Z,52.1,-175.4603,8.3,3.1,ml,,,,0.53,ak,ak008a3yipiv,2019-02-13T09:43:33.527Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2008-08-07T07:17:25.946Z,52.1398,-175.4759,7.2,2.8,ml,,,,0.7,ak,ak008a3yi31u,2019-02-13T09:43:33.149Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2008-08-07T07:16:39.173Z,52.0774,-175.4441,4.9,3.3,ml,,,,0.74,ak,ak008a3yhwct,2019-02-13T09:41:53.487Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2008-08-07T07:00:18.689Z,52.1154,-175.4788,13.1,2.7,ml,,,,0.66,ak,ak008a3yefbg,2019-02-13T09:43:32.767Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2008-08-07T06:58:40.630Z,52.1,-175.46,5.2,3,ml,5,172.5,,,us,usp000ge1f,2019-02-28T20:02:35.809Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T06:47:49.537Z,52.0989,-175.4638,4.8,2.5,ml,,,,0.79,ak,ak008a3y34qx,2019-02-13T09:41:51.004Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2008-08-07T06:42:13.927Z,52.0999,-175.4601,4.9,3,ml,,,,0.61,ak,ak008a3y1zf4,2019-02-13T09:41:50.101Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2008-08-07T06:33:38.825Z,52.1,-175.4601,4.9,2.8,ml,,,,0.69,ak,ak008a3y03wa,2019-02-13T09:41:49.181Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2008-08-07T06:24:51.287Z,52.0652,-175.4648,22.2,2.6,ml,,,,0.52,ak,ak008a3xy7ew,2019-02-13T09:43:30.139Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2008-08-07T06:24:31.119Z,52.1036,-175.4607,6.6,2.5,ml,,,,0.68,ak,ak008a3xy5uv,2019-02-13T09:41:47.834Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2008-08-07T06:23:06.877Z,52.1277,-175.4504,6.9,2.6,ml,,,,0.55,ak,ak008a3xxw9r,2019-02-13T09:43:30.528Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2008-08-07T06:17:32.236Z,52.1108,-175.458,5.1,2.6,ml,,,,0.81,ak,ak008a3xwnxj,2019-02-13T09:41:47.383Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2008-08-07T06:01:08.930Z,52.086,-175.448,5,4.4,ml,21,169.7,,,us,usp000ge1b,2019-02-13T09:41:45.537Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,pmr
2008-08-07T05:52:58.670Z,52.1,-175.461,5.1,3.5,ml,10,168.5,,,us,usp000ge1a,2019-02-13T09:41:44.778Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T05:50:38.780Z,51.9712,-175.4835,8,3.1,ml,,,,0.32,ak,ak008a3xibgm,2019-02-13T09:43:29.341Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,4.6,,,reviewed,ak,ak
2008-08-07T05:48:56.640Z,52.181,-175.533,10,4.4,mb,64,136.8,,1.2,us,usp000ge19,2019-02-13T09:41:43.965Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,35,reviewed,us,us
2008-08-07T05:29:07.602Z,52.1254,-175.4623,6,3,ml,,,,0.68,ak,ak008a3xdr0o,2019-02-13T09:41:42.819Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2008-08-07T05:26:46.670Z,52.1,-175.46,6.2,4.4,mb,29,165.4,,,us,usp000ge16,2019-02-13T09:41:42.391Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,6,reviewed,aeic,us
2008-08-07T05:12:34.874Z,52.1008,-175.466,4.8,2.7,ml,,,,0.86,ak,ak008a3xa5y7,2019-02-13T09:41:41.302Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2008-08-07T05:04:16.627Z,52.1005,-175.4562,4.8,3,ml,,,,0.83,ak,ak008a3x8eta,2019-02-13T09:41:40.501Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2008-08-07T04:58:51.026Z,52.0295,-175.441,4.7,2.5,ml,,,,0.84,ak,ak008a3wymj2,2019-02-13T09:41:39.289Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2008-08-07T04:44:24.261Z,52.0986,-175.4423,4.7,2.5,ml,,,,0.85,ak,ak008a3wvkfu,2019-02-13T09:41:38.136Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2008-08-07T04:33:52.960Z,52.084,-175.445,4.7,4.1,ml,12,139.3,,,us,usp000ge15,2019-02-13T09:41:37.691Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,pmr
2008-08-07T04:20:59.340Z,52.093,-175.446,4.8,3.4,ml,10,169.2,,,us,usp000ge14,2019-02-13T09:41:36.748Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T04:13:28.630Z,52.1,-175.455,4,3.6,ml,12,139.2,,,us,usp000ge13,2019-02-13T09:41:36.297Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T03:54:53.081Z,52.0154,-175.4411,3.3,2.6,ml,,,,0.76,ak,ak008a3wcc7w,2019-02-13T09:41:35.431Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2008-08-07T03:51:05.879Z,52.0875,-175.4487,4.8,2.8,ml,,,,0.76,ak,ak008a3wblff,2019-02-13T09:43:25.188Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-07T03:38:15.125Z,52.0492,-175.4861,4.8,2.6,ml,,,,0.62,ak,ak008a3w8tu0,2019-02-13T09:41:34.692Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2008-08-07T03:32:24.428Z,52.0999,-175.4759,4.8,2.7,ml,,,,0.64,ak,ak008a3w7k96,2019-02-13T09:41:33.798Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2008-08-07T03:21:24.090Z,52.096,-175.471,2.9,3.5,ml,12,168.7,,,us,usp000ge0x,2019-02-13T09:41:32.867Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2008-08-07T03:17:06.867Z,52.1698,-175.5028,13.2,2.5,ml,,,,0.56,ak,ak008a3w4b5q,2019-02-13T09:41:31.969Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2008-08-07T03:15:38.231Z,52.1704,-175.5018,4.8,2.5,ml,,,,0.82,ak,ak008a3w3y5b,2019-02-13T09:41:31.516Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-07T03:13:24.112Z,52.0497,-175.4188,6.8,2.9,ml,,,,0.71,ak,ak008a3w3hmj,2019-02-13T09:43:22.209Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2008-08-07T03:12:27.385Z,52.0811,-175.4217,4.8,2.7,ml,,,,0.59,ak,ak008a3w3a5u,2019-02-28T20:02:34.188Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2008-08-07T03:00:53.285Z,52.1466,-175.4771,6.7,2.6,ml,,,,0.46,ak,ak008a3w0rkg,2019-02-13T09:43:21.426Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2008-08-07T02:54:09.760Z,52.156,-175.472,6.4,4.2,mb,30,91.7,,,us,usp000ge0u,2019-02-13T09:41:29.128Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,9,reviewed,aeic,us
2008-08-07T02:51:17.806Z,52.0947,-175.479,6.1,2.5,ml,,,,0.65,ak,ak008a3vq6qs,2019-02-13T09:41:30.284Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2008-08-07T02:31:39.148Z,52.167,-175.4869,9.2,2.9,ml,,,,0.47,ak,ak008a3vly2i,2019-02-13T09:41:27.613Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2008-08-07T02:31:25.046Z,52.1457,-175.4343,4.8,2.7,ml,,,,0.84,ak,ak008a3vlwzc,2019-02-13T09:43:19.106Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2008-08-07T02:21:48.609Z,52.0898,-175.4538,4.8,2.5,ml,,,,0.71,ak,ak008a3vjtn0,2019-02-13T09:43:18.026Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2008-08-07T02:18:07.450Z,52.105,-175.459,4.4,4.1,ml,6,177.1,,,us,usp000ge0p,2019-02-13T09:41:27.191Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,pmr
2008-08-07T02:07:50.680Z,52.0995,-175.4844,4.3,2.7,ml,,,,0.74,ak,ak008a3vgtrw,2019-02-13T09:41:26.787Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2008-08-07T02:01:16.567Z,52.093,-175.4771,5,2.6,ml,,,,0.78,ak,ak008a3vfgug,2019-02-13T09:43:16.885Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2008-08-07T02:00:25.618Z,52.1265,-175.4621,5.2,3,ml,,,,0.44,ak,ak008a3vf9tt,2019-02-13T09:41:26.379Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2008-08-07T01:50:41.534Z,52.105,-175.475,4.7,3,ml,,,,0.52,ak,ak008a3v4l95,2019-02-13T09:41:25.166Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2008-08-07T01:23:20.250Z,52.179,-175.472,14.3,3.6,ml,9,169.3,,,us,usp000ge0m,2019-02-13T09:41:24.348Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
