time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1980-05-18T07:22:53.090Z,46.1586667,-122.1718333,-0.655,3.3,md,6,270,0.05676,0.11,uw,uw10084553,2016-07-24T21:31:57.460Z,"Mount St. Helens area, Washington",earthquake,2.863,1.24,0.03,1,reviewed,uw,uw
1980-05-18T06:20:36.100Z,46.207,-122.18,5,3.9,mb,,,,,us,usp000179v,2014-11-06T23:24:21.892Z,"Mount St. Helens area, Washington",earthquake,,,,,reviewed,w,us
1980-05-18T06:20:06.940Z,46.204,-122.1875,-0.168,3,md,14,69,0.008092,0.17,uw,uw10084518,2016-07-24T21:31:57.180Z,"Mount St. Helens area, Washington",earthquake,0.474,0.42,0.04,1,reviewed,uw,uw
1980-05-18T02:51:29.690Z,46.2111667,-122.1773333,2.27,3.8,md,17,69,0.005227,0.23,uw,uw10084473,2016-07-24T21:31:56.890Z,"Mount St. Helens area, Washington",earthquake,0.714,1.17,0.06,1,reviewed,uw,uw
1980-05-18T01:50:52.090Z,46.198,-122.1836667,1.422,4.1,md,18,55,0.009532,0.22,uw,uw10084413,2016-07-24T21:31:56.370Z,"Mount St. Helens area, Washington",earthquake,0.637,0.56,0.05,1,reviewed,uw,uw
1980-05-17T23:35:04.330Z,46.2056667,-122.2038333,0.889,3.6,md,16,55,0.01919,0.34,uw,uw10084383,2016-07-24T21:31:56.080Z,"Mount St. Helens area, Washington",earthquake,1.025,0.84,0.04,1,reviewed,uw,uw
1980-05-17T23:07:46.950Z,46.207,-122.1925,1.762,3.5,md,16,55,0.01136,0.24,uw,uw10084343,2016-07-24T21:31:55.750Z,"Mount St. Helens area, Washington",earthquake,0.735,0.6,0.04,1,reviewed,uw,uw
1980-05-17T22:43:23.570Z,46.194,-122.202,-0.008,3.5,md,18,55,0.02156,0.33,uw,uw10084228,2016-07-24T21:31:54.710Z,"Mount St. Helens area, Washington",earthquake,0.844,0.84,0.1,1,reviewed,uw,uw
1980-05-17T21:42:07.480Z,46.2091667,-122.1771667,1.66,4.3,md,17,61,0.003236,0.27,uw,uw10084163,2016-07-24T21:31:53.750Z,"Mount St. Helens area, Washington",earthquake,0.814,0.67,0.04,1,reviewed,uw,uw
1980-05-17T21:36:04.370Z,46.2058333,-122.1961667,-0.13,3.6,md,16,56,0.01386,0.23,uw,uw10084123,2016-07-24T21:31:53.470Z,"Mount St. Helens area, Washington",earthquake,0.617,0.6,0.12,1,reviewed,uw,uw
1980-05-17T19:29:28.730Z,46.2021667,-122.192,1.182,3.9,md,17,42,0.01162,0.21,uw,uw10084033,2016-07-24T21:31:51.870Z,"Mount St. Helens area, Washington",earthquake,0.631,0.57,0.03,1,reviewed,uw,uw
1980-05-17T19:27:53.520Z,46.197,-122.1816667,1.662,3.9,md,16,55,0.009768,0.22,uw,uw10083983,2016-07-24T21:31:51.580Z,"Mount St. Helens area, Washington",earthquake,0.722,0.56,0.05,1,reviewed,uw,uw
1980-05-17T16:52:35.170Z,46.2341667,-122.2351667,-1.159,2.9,md,7,98,0.04072,0.62,uw,uw10083918,2016-07-24T21:31:50.880Z,"Mount St. Helens area, Washington",earthquake,0.23,0.3,0.09,1,reviewed,uw,uw
1980-05-17T15:59:12.170Z,46.2101667,-122.1733333,0.98,3.5,md,15,62,0.004622,0.18,uw,uw10083828,2016-07-24T21:31:50.110Z,"Mount St. Helens area, Washington",earthquake,0.56,0.51,0.05,1,reviewed,uw,uw
1980-05-17T15:55:59.690Z,46.2025,-122.1806667,0.7,3.9,md,16,65,0.004673,0.2,uw,uw10083788,2016-07-24T21:31:49.820Z,"Mount St. Helens area, Washington",earthquake,0.576,0.47,0.06,1,reviewed,uw,uw
1980-05-17T11:57:29.600Z,46.1986667,-122.187,1.182,3.7,md,15,62,0.01049,0.17,uw,uw10083753,2016-07-24T21:31:49.530Z,"Mount St. Helens area, Washington",earthquake,0.562,0.5,0.06,1,reviewed,uw,uw
1980-05-17T10:00:58.190Z,46.1605,-122.1536667,2.398,3.4,md,12,56,0.01347,0.19,uw,uw10083688,2016-07-24T21:31:49.230Z,"Mount St. Helens area, Washington",earthquake,0.709,1.3,0.03,1,reviewed,uw,uw
1980-05-17T08:31:53.010Z,46.1966667,-122.2053333,2.081,4.2,md,13,65,0.02178,0.25,uw,uw10083638,2016-07-24T21:31:48.980Z,"Mount St. Helens area, Washington",earthquake,0.028,0.06,0.05,1,reviewed,uw,uw
1980-05-17T08:05:52.550Z,46.2061667,-122.1911667,0.452,3.9,md,15,58,0.01039,0.21,uw,uw10083613,2016-07-24T21:31:48.690Z,"Mount St. Helens area, Washington",earthquake,0.644,0.52,0.04,1,reviewed,uw,uw
1980-05-17T05:32:39.950Z,46.211,-122.195,-0.133,3.7,md,11,70,0.03365,0.2,uw,uw10083553,2016-07-24T21:31:48.390Z,"Mount St. Helens area, Washington",earthquake,0.676,0.77,0.03,1,reviewed,uw,uw
1980-05-17T05:03:31.760Z,46.2048333,-122.187,-1.26,3.5,md,15,55,0.007584,0.24,uw,uw10083513,2016-07-24T21:31:48.030Z,"Mount St. Helens area, Washington",earthquake,0.028,0.04,0.04,1,reviewed,uw,uw
1980-05-17T02:36:15.560Z,46.2058333,-122.1895,1.07,3.7,md,12,67,0.009231,0.11,uw,uw10083463,2016-07-24T21:31:47.580Z,"Mount St. Helens area, Washington",earthquake,0.389,0.37,0.03,1,reviewed,uw,uw
1980-05-17T01:42:41.570Z,46.2001667,-122.1926667,-0.973,3.5,md,16,54,0.03107,0.24,uw,uw10083428,2016-07-24T21:31:47.300Z,"Mount St. Helens area, Washington",earthquake,0.05,0.09,0.08,1,reviewed,uw,uw
1980-05-17T01:20:18.170Z,46.2106667,-122.1813333,-0.66,3.5,md,12,63,0.0419,0.15,uw,uw10083368,2016-07-24T21:31:47.030Z,"Mount St. Helens area, Washington",earthquake,0.522,0.7,0.03,1,reviewed,uw,uw
1980-05-17T00:02:16.950Z,46.2081667,-122.1738333,0.283,3.6,md,15,61,0.002724,0.23,uw,uw10083348,2016-07-24T21:31:46.720Z,"Mount St. Helens area, Washington",earthquake,0.708,0.53,0.03,1,reviewed,uw,uw
1980-05-16T23:59:46.840Z,46.2033333,-122.1856667,1.538,3.7,md,10,87,0.007089,0.1,uw,uw10083318,2016-07-24T21:31:46.440Z,"Mount St. Helens area, Washington",earthquake,0.452,0.32,0.04,1,reviewed,uw,uw
1980-05-16T20:49:45.930Z,46.2025,-122.1805,1.628,3.3,md,16,57,0.004597,0.26,uw,uw10083223,2016-07-24T21:31:45.920Z,"Mount St. Helens area, Washington",earthquake,0.827,0.71,0.03,1,reviewed,uw,uw
